Venda_ID,Loja_ID,Produto_ID,Cliente_ID,Colaborador_ID,Quantidade,Preço Unitário,Data da Venda,Canal de Venda
8218,705,412,863,239,37,678.66,2018-11-29 00:35:08,Física
8219,625,91,630,20,99,409.03,2015-06-18 10:23:14,Online
8220,502,344,846,37,73,935.86,2016-12-23 22:42:24,Online
8221,766,368,11,371,48,308.75,2020-05-01 14:55:05,Física
8222,171,613,70,443,92,647.45,2019-08-13 16:02:16,Online
8223,157,334,721,445,85,901.66,2018-03-16 09:04:34,Física
8224,336,100,823,289,19,222.45,2021-12-01 23:51:29,Online
8225,998,34,585,131,13,976.0,2021-04-09 06:18:30,Física
8226,465,387,897,222,33,361.13,2019-06-13 01:37:06,Física
8227,366,386,58,108,34,421.69,2019-05-25 12:52:54,Física
8228,308,772,750,483,15,692.3,2015-08-15 02:51:01,Física
8229,80,339,239,278,10,607.17,2018-08-25 15:55:45,Física
8230,833,869,587,188,86,503.58,2020-07-01 10:15:01,Física
8231,885,674,160,101,81,926.62,2018-03-10 21:18:54,Online
8232,584,276,314,155,27,740.48,2014-01-28 20:39:53,Física
8233,32,198,830,280,19,614.61,2019-07-04 03:51:18,Física
8234,821,347,384,99,10,42.16,2021-10-15 20:21:54,Online
8235,490,307,223,101,38,781.94,2015-05-03 09:56:46,Física
8236,873,300,147,203,94,231.33,2020-05-01 04:50:20,Física
8237,9,615,992,362,66,151.44,2014-07-25 09:44:03,Online
8238,894,940,561,101,100,577.92,2018-11-07 16:41:04,Online
8239,350,3,243,283,77,666.7,2015-01-08 10:49:54,Online
8240,314,489,146,237,30,7.28,2014-05-24 16:02:11,Física
8241,743,502,622,202,24,814.78,2016-08-19 07:44:10,Online
8242,775,987,334,27,33,438.13,2014-09-29 11:44:37,Física
8243,577,953,822,309,35,121.59,2016-12-20 23:55:51,Física
8244,288,286,298,399,25,386.86,2019-02-22 00:19:37,Online
8245,499,952,485,12,51,36.89,2020-03-26 07:59:15,Física
8246,354,918,507,250,24,320.26,2020-04-18 06:26:32,Física
8247,203,488,829,224,35,625.59,2014-10-09 06:59:14,Online
8248,267,402,85,264,49,729.32,2019-08-16 17:39:22,Física
8249,487,859,254,175,73,274.44,2017-10-23 16:05:23,Online
8250,126,125,808,398,39,547.76,2016-02-05 00:17:22,Física
8251,191,126,433,413,57,251.73,2014-08-14 01:29:45,Online
8252,867,274,810,287,19,579.96,2021-03-27 00:16:29,Física
8253,383,476,325,240,72,454.19,2014-12-18 06:41:22,Física
8254,993,162,541,171,50,840.22,2014-08-25 14:20:12,Online
8255,695,348,926,74,35,773.84,2018-10-30 04:00:28,Física
8256,350,789,868,478,92,632.52,2015-09-08 17:52:33,Online
8257,194,517,153,495,67,907.57,2021-01-01 06:55:12,Física
8258,822,177,432,199,95,161.61,2015-12-27 19:09:54,Online
8259,781,769,531,351,38,141.58,2017-03-10 05:10:43,Online
8260,900,633,763,5,97,524.92,2021-01-10 19:47:20,Online
8261,694,910,889,486,98,27.18,2019-01-10 01:21:20,Online
8262,660,788,422,360,15,759.27,2015-01-21 10:38:08,Online
8263,159,164,887,223,72,926.17,2015-08-02 10:46:04,Online
8264,977,591,511,80,32,872.14,2018-05-26 03:29:57,Física
8265,711,829,323,387,12,404.1,2016-11-21 14:42:43,Online
8266,829,243,204,250,30,771.46,2019-08-26 03:24:55,Física
8267,54,13,430,364,14,439.71,2020-07-26 20:55:18,Online
8268,69,191,642,435,5,660.55,2021-07-14 00:46:55,Online
8269,980,704,749,110,85,352.53,2015-12-01 22:31:08,Online
8270,53,284,105,250,73,269.22,2016-12-19 10:49:20,Online
8271,98,398,623,203,99,454.12,2020-07-24 20:49:31,Física
8272,703,918,46,409,100,906.01,2014-04-03 13:48:39,Online
8273,447,954,631,56,39,555.83,2015-08-30 14:09:28,Online
8274,338,751,460,266,42,10.49,2018-05-25 01:02:14,Física
8275,3,765,936,242,4,362.31,2019-01-01 10:45:23,Física
8276,87,137,76,203,34,335.99,2020-10-01 00:21:34,Física
8277,148,15,747,385,73,965.83,2021-04-06 02:11:35,Online
8278,721,604,555,209,86,243.01,2021-05-09 15:46:31,Online
8279,984,819,264,166,54,847.73,2017-01-13 09:24:57,Física
8280,557,734,212,438,63,197.71,2019-07-13 03:03:09,Online
8281,343,235,557,345,10,78.3,2020-04-28 02:58:02,Física
8282,754,971,532,436,93,603.68,2016-03-18 20:02:57,Online
8283,751,619,717,180,72,270.56,2019-09-13 15:30:36,Física
8284,99,549,857,406,90,593.93,2018-04-22 02:58:16,Física
8285,695,832,510,226,36,200.35,2017-03-11 07:54:38,Física
8286,788,676,123,350,66,360.85,2016-04-21 11:49:54,Online
8287,570,708,966,463,31,232.28,2014-06-19 12:03:53,Online
8288,986,264,574,428,22,854.16,2021-11-11 01:40:01,Física
8289,421,645,395,152,34,667.83,2017-03-12 14:03:21,Física
8290,356,188,621,138,76,827.28,2018-04-03 14:56:01,Online
8291,1,862,446,146,40,858.99,2018-12-04 02:36:54,Física
8292,342,92,831,396,68,894.05,2019-11-17 04:26:15,Online
8293,322,540,514,385,52,958.62,2016-04-08 22:14:41,Online
8294,161,483,755,454,96,831.6,2019-05-18 12:44:17,Física
8295,36,339,801,409,81,486.56,2020-01-03 19:30:08,Física
8296,649,464,987,315,39,348.51,2014-04-29 05:26:43,Física
8297,11,286,561,172,42,4.55,2020-11-23 11:01:10,Física
8298,822,575,436,290,39,489.46,2018-06-22 05:22:36,Física
8299,534,838,843,450,54,283.0,2016-09-23 22:14:17,Física
8300,703,423,501,276,83,298.41,2015-05-18 11:21:44,Física
8301,190,843,374,253,67,329.43,2018-03-26 18:52:49,Física
8302,706,885,43,130,55,409.77,2019-05-03 03:01:49,Física
8303,211,107,336,34,27,919.22,2016-02-10 17:46:17,Física
8304,472,387,883,283,62,870.26,2021-02-28 21:29:10,Física
8305,723,812,203,498,34,278.13,2018-09-04 17:11:28,Física
8306,222,417,723,467,5,122.16,2017-04-08 08:05:16,Física
8307,911,887,883,400,9,341.05,2014-01-31 00:12:42,Física
8308,603,383,22,494,54,884.95,2021-06-03 17:08:37,Física
8309,927,839,980,443,52,14.65,2021-02-17 10:24:48,Online
8310,886,284,836,228,1,624.02,2017-12-07 07:39:37,Online
8311,315,235,137,471,13,988.35,2016-03-04 06:41:51,Online
8312,490,365,74,491,32,644.23,2021-10-25 09:34:22,Física
8313,334,586,245,364,53,223.56,2015-12-21 22:15:41,Física
8314,528,201,846,455,44,599.0,2014-08-07 08:51:10,Online
8315,451,210,395,369,82,499.64,2017-09-29 07:11:35,Online
8316,871,605,420,101,57,516.88,2016-04-17 08:56:59,Online
8317,816,689,704,200,74,598.95,2020-11-23 13:17:22,Online
8318,135,272,963,79,67,814.99,2017-09-26 03:10:35,Física
8319,254,133,704,310,8,521.68,2020-09-29 04:46:29,Online
8320,797,149,554,7,37,16.2,2021-09-27 11:19:45,Física
8321,136,638,496,335,91,539.12,2015-10-27 12:41:18,Online
8322,22,882,562,155,98,466.44,2020-01-07 09:46:02,Física
8323,389,512,688,270,77,697.12,2021-07-10 18:32:01,Física
8324,301,632,291,248,31,478.97,2019-05-03 16:33:13,Online
8325,913,57,859,237,87,621.23,2018-03-13 02:27:58,Online
8326,582,843,141,225,6,574.49,2015-08-25 04:46:25,Online
8327,907,648,479,178,14,280.54,2016-06-24 02:47:34,Online
8328,988,897,417,326,20,419.98,2021-09-12 15:35:31,Física
8329,624,809,180,301,81,516.56,2019-10-05 18:08:02,Física
8330,909,21,978,30,59,483.24,2019-06-14 02:08:12,Física
8331,152,437,21,384,99,503.84,2015-01-13 22:25:31,Física
8332,674,45,913,141,90,53.11,2015-12-06 10:30:21,Física
8333,879,443,846,83,44,418.23,2015-02-06 11:21:11,Online
8334,737,909,274,310,91,471.28,2021-10-02 12:17:34,Online
8335,172,757,734,233,32,703.28,2016-12-06 16:21:01,Online
8336,328,813,210,68,24,455.5,2015-10-02 00:41:15,Online
8337,401,57,588,248,96,675.84,2021-08-05 20:03:51,Física
8338,951,580,650,198,43,839.56,2014-09-27 19:03:05,Física
8339,366,239,248,492,95,580.9,2019-01-22 16:00:01,Física
8340,861,700,875,328,33,516.54,2015-09-11 23:37:32,Online
8341,312,612,685,10,55,752.91,2017-06-04 23:41:06,Física
8342,637,105,147,462,89,509.01,2017-02-21 06:40:20,Online
8343,750,157,951,125,55,845.79,2016-09-12 21:30:35,Online
8344,859,291,147,446,24,531.14,2017-02-24 04:18:54,Online
8345,642,914,851,477,74,500.31,2019-07-29 10:04:48,Online
8346,264,292,342,131,57,624.92,2019-08-25 10:32:59,Online
8347,832,467,621,179,71,965.03,2020-07-11 22:41:45,Física
8348,146,763,355,211,30,618.65,2016-05-21 21:56:44,Física
8349,719,510,68,395,96,952.49,2019-12-12 20:04:16,Online
8350,283,186,995,268,83,594.34,2015-02-22 09:56:53,Física
8351,571,932,174,49,21,397.06,2016-09-03 13:32:08,Online
8352,760,865,826,70,42,294.5,2018-06-01 06:19:37,Física
8353,936,139,731,398,98,386.5,2021-11-10 12:53:59,Online
8354,931,393,12,490,71,70.64,2017-10-18 17:08:36,Online
8355,401,8,441,206,37,331.04,2019-08-20 23:30:50,Online
8356,503,49,896,102,11,597.27,2020-12-02 13:00:22,Online
8357,452,299,455,173,49,956.96,2020-10-29 23:11:29,Online
8358,785,335,980,372,98,175.5,2017-08-14 06:13:45,Online
8359,965,620,685,207,94,428.53,2019-06-07 15:03:01,Física
8360,934,421,675,135,12,989.68,2021-07-18 06:34:32,Online
8361,620,725,614,10,26,223.93,2018-10-30 16:15:44,Online
8362,709,503,289,50,79,689.62,2020-04-26 20:13:27,Online
8363,469,2,873,490,48,993.9,2021-12-06 08:28:19,Online
8364,610,927,134,406,70,927.68,2020-01-04 20:59:09,Online
8365,428,86,139,167,96,489.08,2021-10-01 14:26:17,Online
8366,864,159,188,353,68,669.61,2021-10-03 03:08:05,Online
8367,192,344,917,368,73,989.59,2016-03-02 10:59:29,Física
8368,545,912,876,276,7,177.6,2019-07-03 13:58:56,Online
8369,275,553,555,410,76,55.74,2017-05-21 03:22:01,Física
8370,4,743,517,1,28,371.53,2019-05-20 01:21:18,Física
8371,967,842,239,412,52,701.3,2021-12-30 21:12:11,Física
8372,92,129,263,232,60,8.61,2015-04-10 10:50:46,Física
8373,93,163,611,275,63,956.18,2014-06-02 04:25:40,Online
8374,42,206,906,143,77,564.3,2014-06-24 21:46:43,Física
8375,464,182,65,458,18,393.77,2020-11-24 12:07:41,Online
8376,583,895,715,164,84,572.15,2014-05-11 02:46:08,Física
8377,67,760,761,30,37,223.97,2016-07-01 07:05:09,Online
8378,22,158,110,17,9,306.58,2020-06-30 15:48:30,Física
8379,637,471,362,419,92,448.63,2021-11-05 17:01:09,Online
8380,722,391,383,218,37,979.98,2021-10-04 22:39:32,Online
8381,580,407,646,13,16,60.8,2014-11-10 06:21:09,Física
8382,698,697,978,181,67,976.15,2020-09-06 14:58:20,Online
8383,386,702,936,442,27,117.79,2020-06-23 07:23:48,Online
8384,219,93,210,200,69,365.63,2021-07-01 05:24:05,Física
8385,433,67,252,371,9,491.09,2020-05-22 17:19:21,Física
8386,40,154,674,345,83,538.74,2016-05-17 07:20:04,Física
8387,361,554,574,22,49,621.82,2017-02-09 02:10:05,Online
8388,542,48,96,298,71,822.22,2018-06-27 21:20:27,Física
8389,89,478,350,278,96,712.23,2019-12-22 08:22:45,Online
8390,898,581,938,391,97,923.57,2021-02-23 06:06:04,Física
8391,377,567,243,118,97,751.99,2019-06-30 11:45:01,Física
8392,431,110,418,96,35,347.4,2019-06-29 00:50:51,Física
8393,559,352,937,338,21,199.74,2018-02-08 00:31:46,Física
8394,633,377,252,248,57,133.62,2014-02-12 15:17:45,Online
8395,423,674,126,100,43,601.29,2015-06-21 20:54:21,Online
8396,946,162,237,257,10,626.46,2016-04-12 08:53:41,Online
8397,824,119,231,452,80,633.93,2020-08-10 11:59:45,Física
8398,408,884,963,368,89,70.91,2019-02-19 04:12:38,Online
8399,793,920,775,10,2,329.16,2016-01-04 03:59:15,Online
8400,292,899,399,73,71,292.06,2014-05-20 06:08:56,Física
8401,383,587,314,177,6,772.2,2017-01-10 15:31:43,Física
8402,15,356,809,356,14,4.49,2021-05-29 13:52:42,Física
8403,104,323,182,433,85,655.24,2016-10-27 09:31:47,Online
8404,367,454,948,477,99,482.93,2015-09-24 05:15:06,Online
8405,561,597,76,68,41,135.29,2019-01-26 06:24:37,Física
8406,887,758,693,452,22,181.66,2017-04-25 05:56:25,Física
8407,141,484,583,299,82,874.79,2017-08-23 23:54:22,Física
8408,331,986,568,387,79,448.29,2020-04-06 13:45:33,Física
8409,506,988,18,409,53,588.65,2018-08-23 20:50:16,Online
8410,425,461,948,131,91,192.14,2020-02-15 16:12:43,Online
8411,374,677,399,85,46,867.8,2017-09-15 03:08:32,Física
8412,902,979,928,215,51,278.74,2020-06-08 04:48:35,Física
8413,675,996,825,257,33,518.71,2014-01-01 22:09:37,Física
8414,769,624,260,109,70,857.65,2017-03-07 15:56:21,Física
8415,497,670,155,312,97,669.99,2014-02-24 06:28:53,Física
8416,953,706,241,492,93,442.19,2021-06-18 13:09:34,Física
8417,511,682,313,158,24,47.93,2015-11-20 15:31:21,Física
8418,137,158,20,278,100,785.75,2014-12-27 13:47:46,Física
8419,177,523,574,498,18,812.57,2015-06-11 14:58:53,Física
8420,838,832,26,340,8,588.38,2020-08-22 18:42:15,Física
8421,137,286,588,479,95,71.35,2015-12-16 15:07:42,Física
8422,294,63,845,282,80,40.35,2019-06-22 17:22:54,Física
8423,905,911,936,293,32,33.66,2019-04-28 13:25:43,Online
8424,249,900,193,91,12,449.72,2019-08-23 21:34:42,Física
8425,847,548,368,62,71,512.73,2021-10-02 15:07:35,Física
8426,134,369,781,383,55,88.03,2019-03-08 14:59:53,Física
8427,616,400,275,77,6,519.37,2015-07-30 08:08:57,Física
8428,846,313,596,369,90,31.26,2018-05-31 09:14:36,Física
8429,972,644,711,67,57,727.69,2018-02-05 22:03:38,Física
8430,756,722,798,253,84,939.78,2021-11-15 02:39:56,Online
8431,143,47,241,468,76,927.19,2019-06-25 15:16:13,Física
8432,520,877,358,173,93,809.14,2020-02-14 02:11:53,Online
8433,834,38,257,174,44,882.88,2020-05-31 22:06:00,Física
8434,279,62,342,148,59,777.67,2018-04-13 18:04:43,Física
8435,373,193,638,212,36,87.06,2018-10-08 17:03:57,Física
8436,825,310,733,223,10,914.55,2017-09-18 20:29:11,Física
8437,272,775,207,351,17,52.31,2021-10-23 14:34:37,Online
8438,609,274,149,131,64,295.42,2019-03-11 04:25:26,Online
8439,839,76,645,127,92,601.41,2019-01-29 06:48:53,Online
8440,143,164,81,94,42,915.98,2015-12-06 14:44:21,Online
8441,490,562,110,165,57,67.06,2016-09-12 17:42:11,Física
8442,498,321,158,220,51,688.27,2019-08-25 15:15:40,Física
8443,707,990,29,389,68,221.77,2015-05-26 07:04:55,Online
8444,877,872,222,463,71,407.35,2015-01-23 22:32:01,Física
8445,877,367,911,356,8,895.18,2017-09-22 10:35:19,Online
8446,555,815,994,103,91,616.44,2020-04-09 14:06:40,Física
8447,229,69,980,45,81,276.74,2014-03-22 08:25:34,Online
8448,402,396,741,217,45,96.73,2016-06-04 11:37:36,Física
8449,575,227,200,158,86,143.22,2018-02-07 05:42:47,Online
8450,242,243,961,39,60,669.27,2014-07-03 11:36:56,Online
8451,89,681,991,390,10,651.83,2020-05-29 04:26:35,Online
8452,112,368,10,425,84,410.31,2018-05-29 04:18:52,Online
8453,877,983,197,456,15,595.72,2021-09-12 01:23:59,Física
8454,228,582,806,153,7,544.44,2014-05-18 09:41:59,Online
8455,347,46,537,13,66,491.05,2018-12-11 11:23:33,Online
8456,625,672,590,458,70,696.39,2019-09-19 03:53:10,Física
8457,359,420,325,96,71,311.23,2016-02-11 19:32:59,Online
8458,845,932,635,235,2,320.75,2019-01-15 19:17:22,Física
8459,920,86,926,18,74,157.26,2021-05-10 02:46:03,Online
8460,558,114,377,285,88,638.13,2015-12-09 16:37:33,Online
8461,767,226,97,405,45,453.38,2015-11-15 23:28:47,Online
8462,566,117,510,156,44,731.13,2021-05-07 16:49:07,Física
8463,695,57,673,177,3,765.48,2017-04-09 07:19:32,Física
8464,931,230,3,443,61,185.5,2019-09-13 16:15:11,Online
8465,540,635,573,448,1,569.69,2018-12-23 00:51:10,Online
8466,866,48,522,2,3,147.28,2018-06-19 20:22:03,Online
8467,45,732,262,115,53,848.95,2015-06-09 05:36:34,Física
8468,673,705,788,262,50,148.03,2018-10-21 23:40:16,Física
8469,181,98,729,102,11,786.9,2017-03-26 16:35:07,Física
8470,595,275,933,468,83,647.44,2017-06-12 22:00:20,Física
8471,157,484,467,324,37,535.07,2017-07-19 16:54:21,Física
8472,730,568,420,469,37,446.86,2018-08-27 00:10:31,Online
8473,489,283,933,483,7,589.13,2017-08-16 17:45:48,Online
8474,544,364,753,354,41,393.52,2021-11-05 05:30:34,Online
8475,149,584,531,325,28,728.51,2019-09-26 09:07:44,Física
8476,190,942,258,148,87,174.92,2020-06-18 18:08:43,Física
8477,55,990,76,104,11,920.3,2014-03-19 07:00:27,Física
8478,18,484,122,24,10,950.17,2017-12-30 00:15:43,Física
8479,621,347,607,45,2,664.85,2018-04-15 13:29:12,Online
8480,864,929,873,479,7,851.64,2015-03-07 01:45:44,Física
8481,97,139,663,26,36,773.29,2014-11-19 04:39:49,Online
8482,59,455,300,141,16,861.14,2021-11-23 14:18:01,Física
8483,668,798,687,135,15,914.92,2017-05-18 14:23:54,Online
8484,764,650,911,158,98,266.53,2017-11-04 00:42:01,Física
8485,771,776,299,437,28,776.2,2018-07-28 14:28:36,Online
8486,989,809,360,207,96,522.28,2018-08-29 06:07:15,Física
8487,204,495,695,414,63,988.98,2018-02-09 04:42:57,Física
8488,688,451,227,21,56,552.05,2021-09-10 17:36:20,Online
8489,527,272,74,72,76,834.9,2021-01-26 07:30:11,Física
8490,308,136,454,433,95,625.44,2015-04-05 04:32:33,Online
8491,802,147,201,28,74,170.39,2019-08-29 16:29:11,Online
8492,931,205,63,349,73,865.21,2018-04-19 01:09:34,Física
8493,378,680,255,221,35,256.22,2017-07-13 06:35:52,Física
8494,204,531,9,476,96,849.89,2020-07-20 20:37:13,Online
8495,281,252,947,58,62,23.74,2019-04-15 04:57:11,Online
8496,505,608,768,205,43,901.14,2017-10-21 07:05:05,Online
8497,756,864,894,480,22,246.81,2020-01-04 14:07:35,Física
8498,146,415,211,442,31,38.51,2014-10-20 03:06:34,Física
8499,558,348,448,167,19,648.71,2018-12-03 22:49:54,Online
8500,102,216,66,49,99,164.68,2014-09-17 06:37:51,Física
8501,252,902,653,229,47,481.14,2018-12-26 13:44:37,Online
8502,522,791,310,478,62,27.08,2021-09-15 18:54:20,Física
8503,927,457,7,326,13,451.86,2018-11-01 08:13:33,Online
8504,409,536,570,90,60,255.81,2014-01-11 23:22:27,Física
8505,188,673,811,408,35,741.95,2021-12-04 04:26:50,Física
8506,113,389,908,15,63,555.29,2018-03-10 13:48:17,Online
8507,724,279,482,327,19,500.09,2016-09-09 04:25:19,Online
8508,801,563,275,75,24,487.67,2017-03-17 09:18:37,Online
8509,667,960,935,215,38,473.6,2015-03-31 21:16:53,Física
8510,302,187,496,400,11,906.92,2021-05-02 09:39:45,Online
8511,711,391,209,20,12,563.06,2019-05-28 21:33:52,Online
8512,13,129,481,240,9,254.92,2020-11-29 16:41:01,Online
8513,47,400,820,108,12,389.98,2019-04-09 15:41:57,Física
8514,886,447,308,470,68,803.1,2015-06-24 08:25:59,Física
8515,434,694,605,142,5,184.17,2014-10-29 01:13:54,Física
8516,875,329,114,439,39,690.47,2016-08-13 10:20:27,Online
8517,571,672,159,323,58,298.13,2014-01-03 15:07:50,Online
8518,164,74,327,241,10,592.21,2020-12-24 16:08:42,Física
8519,251,837,284,475,98,627.67,2015-12-27 10:43:51,Física
8520,209,875,986,256,5,633.09,2015-07-07 04:34:39,Online
8521,628,255,582,413,24,218.92,2014-01-06 00:21:45,Física
8522,931,765,158,69,51,771.82,2017-11-29 09:31:40,Física
8523,566,690,327,18,43,854.29,2019-09-06 15:20:06,Física
8524,328,477,438,298,82,679.21,2016-04-21 08:28:09,Online
8525,144,612,882,370,63,760.63,2017-02-25 11:41:41,Física
8526,132,182,11,260,77,972.12,2021-08-03 08:12:04,Física
8527,883,955,713,143,28,287.84,2015-07-21 22:12:55,Física
8528,937,755,526,95,35,706.21,2016-11-30 02:12:35,Online
8529,77,872,309,446,43,498.3,2017-11-12 12:28:15,Online
8530,694,316,383,143,90,439.7,2021-07-05 04:50:35,Online
8531,994,851,638,250,42,779.18,2021-11-04 04:18:34,Física
8532,913,391,377,82,5,509.69,2015-11-27 06:12:07,Física
8533,398,954,458,64,36,111.08,2021-07-31 08:55:54,Online
8534,864,462,571,445,70,721.28,2016-01-16 19:58:39,Física
8535,258,794,513,284,25,752.61,2020-10-22 02:20:17,Física
8536,72,285,808,370,56,282.37,2021-01-22 20:37:50,Online
8537,370,293,166,93,64,455.8,2021-08-13 19:24:13,Online
8538,599,71,561,429,50,938.67,2015-06-06 12:02:47,Online
8539,537,783,121,343,10,234.08,2015-06-15 00:57:24,Online
8540,170,455,916,390,99,461.12,2021-12-30 09:33:49,Física
8541,776,281,922,413,75,794.33,2019-02-02 15:03:56,Online
8542,167,284,591,465,46,773.87,2015-02-20 17:09:23,Online
8543,465,800,203,263,6,145.15,2021-07-16 19:34:11,Física
8544,928,914,139,248,19,234.69,2015-11-07 09:24:04,Física
8545,41,250,174,112,79,659.92,2021-08-17 16:48:46,Online
8546,876,202,483,365,92,859.81,2019-11-07 15:17:11,Online
8547,311,88,86,291,29,275.71,2020-01-25 23:04:44,Física
8548,582,334,45,57,42,893.12,2015-06-10 21:31:43,Online
8549,911,461,386,211,30,866.88,2019-12-14 17:07:46,Física
8550,898,759,773,16,38,675.53,2015-04-27 22:11:08,Física
8551,615,992,9,124,26,517.61,2020-05-09 02:24:11,Online
8552,420,202,658,383,56,530.53,2018-11-29 10:19:30,Física
8553,473,225,325,491,10,100.95,2019-03-23 03:44:21,Física
8554,208,950,635,338,97,911.45,2019-10-17 12:07:02,Online
8555,102,805,136,21,50,289.21,2015-07-28 11:20:15,Online
8556,78,567,332,184,1,407.63,2015-03-16 00:03:48,Física
8557,127,819,378,272,35,138.17,2017-07-09 17:45:06,Online
8558,526,745,338,298,91,443.01,2021-05-22 05:59:37,Física
8559,922,563,346,329,34,869.87,2021-07-18 02:55:21,Física
8560,362,901,248,37,3,47.8,2017-04-15 00:29:01,Online
8561,323,591,260,205,81,84.78,2015-05-06 11:54:35,Online
8562,152,75,241,35,8,391.89,2016-06-11 01:50:51,Física
8563,570,125,59,154,98,204.49,2019-07-01 06:06:16,Online
8564,370,562,987,2,27,17.78,2019-11-11 01:20:13,Física
8565,953,297,404,434,16,572.36,2021-11-30 21:52:12,Física
8566,768,519,488,98,99,843.67,2020-03-27 16:35:46,Online
8567,776,605,329,425,90,945.43,2017-01-22 19:38:45,Física
8568,375,806,742,356,43,223.43,2017-07-24 05:14:56,Física
8569,815,559,608,425,68,271.27,2021-07-26 13:39:51,Física
8570,641,872,467,436,67,106.52,2014-05-10 23:29:19,Online
8571,288,253,550,472,19,971.79,2017-09-08 16:23:48,Física
8572,369,741,261,447,82,502.24,2016-07-22 20:10:39,Física
8573,214,313,913,149,22,434.13,2015-09-03 13:32:46,Física
8574,908,171,609,249,1,264.22,2015-10-05 07:09:42,Física
8575,606,855,253,41,47,21.02,2018-07-02 23:54:21,Online
8576,610,69,159,469,68,179.37,2016-08-10 20:32:21,Online
8577,115,255,157,350,31,189.86,2017-01-07 04:42:13,Online
8578,974,2,313,9,55,345.85,2017-08-31 06:00:15,Online
8579,964,612,389,351,21,983.54,2020-03-27 03:12:15,Online
8580,466,704,529,468,98,459.84,2017-08-31 19:26:33,Online
8581,882,898,278,469,77,86.02,2021-05-19 07:58:00,Online
8582,870,935,583,477,1,937.14,2017-01-15 21:10:43,Física
8583,584,656,139,449,93,852.6,2015-06-13 09:48:34,Online
8584,424,184,765,273,25,942.58,2016-01-02 09:51:30,Física
8585,149,37,586,336,67,650.76,2019-11-09 19:57:42,Online
8586,714,721,7,78,31,840.83,2021-10-27 00:13:06,Online
8587,469,788,744,25,26,92.11,2019-05-05 11:19:57,Online
8588,724,265,680,164,41,475.38,2021-12-14 02:55:35,Física
8589,797,60,945,296,61,642.76,2016-05-20 05:52:49,Física
8590,415,73,328,256,4,848.79,2014-06-18 17:02:16,Online
8591,684,49,315,151,99,769.6,2017-12-06 08:28:12,Online
8592,640,890,578,491,81,23.23,2014-07-30 23:48:24,Online
8593,659,601,918,198,25,938.09,2015-12-27 13:39:32,Online
8594,554,699,242,184,68,658.52,2020-02-03 06:02:32,Física
8595,283,234,530,430,98,600.26,2021-04-19 16:40:11,Física
8596,282,168,765,411,4,820.35,2019-10-03 20:49:52,Física
8597,231,598,470,68,70,88.08,2021-08-15 16:11:48,Física
8598,581,138,12,211,19,244.51,2018-08-03 03:07:58,Online
8599,566,937,857,119,47,951.92,2015-02-12 15:09:29,Online
8600,949,599,233,99,31,839.72,2015-09-07 06:37:08,Online
8601,99,6,907,63,9,838.22,2021-04-25 13:10:20,Online
8602,223,774,439,140,36,433.58,2019-06-14 01:44:47,Física
8603,523,874,788,228,84,813.77,2018-01-19 18:51:03,Física
8604,866,577,364,477,16,95.23,2015-04-14 18:05:46,Física
8605,973,150,774,70,76,78.7,2018-02-19 18:54:20,Online
8606,980,892,886,86,100,555.39,2014-03-26 16:20:08,Física
8607,171,888,327,228,59,218.45,2018-05-23 18:20:45,Física
8608,217,858,251,247,5,284.93,2017-10-20 06:18:32,Física
8609,582,814,424,491,63,955.35,2014-01-02 03:55:01,Física
8610,908,728,522,14,43,302.44,2017-06-30 05:32:34,Online
8611,683,787,916,405,56,490.52,2017-05-11 05:54:59,Física
8612,499,95,361,278,70,259.73,2021-02-09 20:47:47,Física
8613,779,718,37,459,85,173.04,2014-04-21 21:16:07,Online
8614,868,437,75,489,14,50.68,2014-03-20 02:42:43,Física
8615,282,127,159,442,39,796.56,2015-01-14 01:44:54,Física
8616,221,733,164,467,73,676.3,2018-12-04 17:11:04,Física
8617,49,530,995,320,61,276.58,2017-09-12 09:00:41,Online
8618,411,981,13,476,45,68.3,2016-08-28 15:18:19,Física
8619,156,281,885,398,66,575.73,2016-05-06 18:09:17,Online
8620,142,118,344,69,76,186.83,2016-01-10 03:23:34,Online
8621,542,601,367,367,15,228.99,2017-05-22 15:13:55,Online
8622,869,491,840,482,88,295.3,2019-02-19 21:55:35,Física
8623,124,396,715,361,44,11.04,2015-05-08 11:16:26,Online
8624,327,838,836,314,71,331.21,2019-10-03 12:47:22,Física
8625,165,281,563,442,36,729.2,2018-05-29 06:05:27,Física
8626,469,5,833,91,28,206.87,2019-12-12 10:41:04,Online
8627,630,929,338,49,4,689.03,2015-01-07 05:08:29,Online
8628,603,145,216,328,16,748.47,2021-12-04 08:06:52,Online
8629,410,66,210,325,80,283.35,2016-05-25 18:19:32,Online
8630,192,299,752,151,31,14.95,2017-04-04 14:04:05,Física
8631,677,453,694,345,17,540.72,2020-07-16 08:23:02,Física
8632,765,883,29,157,66,438.49,2015-12-11 15:29:07,Física
8633,586,733,412,462,86,181.22,2017-11-16 00:11:10,Online
8634,206,163,579,207,61,561.87,2018-03-14 18:24:59,Física
8635,953,572,328,497,15,421.52,2018-10-20 07:13:27,Física
8636,640,862,584,206,35,835.2,2015-07-19 05:28:23,Física
8637,782,555,453,93,94,288.2,2015-12-26 22:45:16,Física
8638,15,827,89,212,67,782.97,2020-01-09 05:38:30,Física
8639,299,443,148,465,53,782.74,2019-11-28 18:59:50,Online
