Campanha_ID,Loja_ID,Nome,Canal,Investimento,Vendas Geradas,Data de Início,Data de Fim
1508,152,Viral Campanha Desportiva,Influenciadores,565.59,0,2017-08-03 02:11:56,2018-03-28 17:50:31
1509,505,Clássica Promoção Clássica,TV,748.1,15,2015-11-13 18:50:41,2016-02-05 19:51:06
1510,624,Clássica Impacto Tecnológica,TV,445.29,161,2024-04-14 09:58:44,2025-03-18 05:27:40
1511,766,Viral Promoção Tradicional,Influenciadores,410.13,130,2015-08-13 19:57:51,2016-07-04 17:40:23
1512,676,Clássica Impacto Local,TV,970.26,130,2015-12-27 16:13:30,2016-10-08 06:17:45
1513,648,Alvo Promoção Nacional,Google Ads,958.32,0,2014-02-22 14:59:13,2014-06-14 07:50:42
1514,640,Direta Campanha Tradicional,Email Marketing,752.56,60,2022-04-17 21:01:44,2023-04-10 17:33:24
1515,744,Viral Promoção Ecológica,Influenciadores,756.12,13,2014-11-14 15:21:51,2015-04-26 08:42:40
1516,758,Direta Impacto Online,Email Marketing,944.88,98,2018-12-22 00:40:16,2019-07-06 22:00:52
1517,154,Conectada Campanha Online,Redes Sociais,354.4,69,2015-01-06 07:16:41,2015-11-17 18:33:45
1518,637,Viral Campanha Desportiva,Influenciadores,519.36,45,2015-11-01 06:32:51,2015-12-30 12:19:05
1519,440,Clássica Campanha Sustentável,TV,994.12,140,2023-02-16 14:56:13,2024-01-26 19:53:17
1520,937,Viral Impacto Desportiva,Influenciadores,972.66,0,2021-09-13 16:25:21,2022-02-24 12:22:10
1521,605,Clássica Impacto Artística,TV,772.87,0,2015-12-29 08:14:05,2016-09-20 14:50:54
1522,349,Viral Promoção Digital,Influenciadores,418.05,29,2017-09-02 10:10:42,2018-05-03 10:03:27
1523,122,Direta Campanha Tradicional,Email Marketing,434.55,0,2020-02-15 16:38:46,2020-03-11 18:31:43
1524,620,Direta Campanha Retro,Email Marketing,432.96,0,2021-08-26 18:48:38,2021-12-07 00:01:20
1525,552,Clássica Campanha De Luxo,TV,518.11,9,2020-01-21 21:05:41,2020-03-18 08:15:43
1526,369,Clássica Impacto Tecnológica,TV,603.86,0,2024-03-02 22:17:05,2024-09-24 19:04:10
1527,775,Direta Campanha Vintage,Email Marketing,264.13,171,2016-01-21 22:58:36,2016-11-12 20:34:35
1528,161,Viral Promoção Tradicional,Influenciadores,591.19,57,2024-08-23 07:05:22,2025-04-28 22:03:37
1529,8,Conectada Campanha Artística,Redes Sociais,880.03,44,2014-05-21 09:53:34,2014-10-19 17:02:34
1530,397,Viral Promoção Digital,Influenciadores,889.6,135,2021-08-12 09:41:12,2022-01-12 03:02:26
1531,632,Conectada Promoção Urbana,Redes Sociais,877.27,0,2014-09-05 08:01:10,2014-12-22 12:01:41
1532,845,Conectada Impacto Local,Redes Sociais,553.86,98,2024-07-25 00:24:28,2025-05-28 21:32:06
1533,154,Conectada Promoção Tecnológica,Redes Sociais,797.98,0,2014-02-27 08:13:59,2014-06-21 01:07:30
1534,28,Direta Impacto Desportiva,Email Marketing,671.16,5,2022-10-04 18:32:26,2023-01-04 00:48:16
1535,333,Viral Promoção Familiar,Influenciadores,865.47,0,2014-04-02 19:47:31,2014-05-24 21:18:59
1536,256,Direta Promoção Tradicional,Email Marketing,801.3,108,2015-05-24 06:59:09,2016-04-06 01:38:18
1537,649,Alvo Promoção Online,Google Ads,905.8,106,2019-09-01 22:46:46,2020-02-03 07:17:05
1538,685,Clássica Promoção Ecológica,TV,905.64,17,2017-09-03 02:59:45,2018-08-22 09:28:17
1539,192,Alvo Impacto Desportiva,Google Ads,792.27,76,2020-12-07 22:15:52,2021-08-16 08:06:19
1540,690,Alvo Promoção Vintage,Google Ads,671.32,55,2020-12-18 04:30:52,2021-09-07 09:11:03
1541,468,Clássica Promoção Fitness,TV,676.76,0,2020-02-19 16:55:20,2020-04-27 06:37:30
1542,351,Clássica Campanha Digital,TV,584.04,136,2020-02-08 05:18:56,2020-09-01 20:44:29
1543,751,Conectada Campanha Clássica,Redes Sociais,796.22,0,2020-04-29 20:47:12,2020-08-01 14:50:51
1544,441,Conectada Campanha Cultural,Redes Sociais,241.27,29,2021-02-02 13:33:07,2021-05-24 06:05:08
1545,195,Viral Impacto Tecnológica,Influenciadores,312.9,0,2024-06-16 00:40:47,2024-12-16 06:09:00
1546,412,Alvo Campanha Global,Google Ads,354.01,147,2021-11-20 01:42:25,2022-10-21 08:46:10
1547,739,Conectada Impacto Artística,Redes Sociais,473.91,14,2015-08-06 22:36:06,2015-11-03 03:47:46
1548,289,Clássica Campanha Rural,TV,618.26,83,2020-05-11 06:20:23,2021-02-01 05:54:10
1549,687,Conectada Impacto Local,Redes Sociais,721.97,46,2016-05-25 02:40:10,2016-10-11 01:41:17
1550,918,Clássica Campanha Desportiva,TV,646.22,0,2017-10-18 15:17:42,2018-03-13 10:11:57
1551,448,Direta Promoção Vintage,Email Marketing,676.77,171,2018-03-07 04:45:48,2019-02-19 16:36:57
1552,589,Viral Promoção Tecnológica,Influenciadores,601.74,0,2023-10-17 07:20:01,2024-02-02 07:44:36
1553,480,Direta Impacto Artística,Email Marketing,870.48,52,2023-07-12 05:18:33,2023-10-24 02:55:44
1554,436,Direta Promoção Vintage,Email Marketing,543.33,0,2016-10-02 23:02:04,2017-06-18 10:05:02
1555,743,Viral Campanha Retro,Influenciadores,955.09,0,2019-01-25 01:44:48,2019-05-01 01:03:59
1556,895,Clássica Campanha Global,TV,774.91,250,2016-01-18 04:59:03,2017-01-01 00:56:42
1557,360,Conectada Impacto De Luxo,Redes Sociais,756.3,228,2015-10-05 14:43:54,2016-06-12 21:03:55
1558,559,Clássica Impacto Global,TV,525.23,0,2022-11-19 03:53:59,2023-11-19 17:35:53
1559,259,Clássica Campanha Ecológica,TV,718.8,0,2024-10-18 00:37:56,2025-03-19 12:16:43
1560,280,Conectada Campanha Online,Redes Sociais,751.1,102,2021-04-13 19:27:45,2021-12-08 11:24:53
1561,179,Direta Promoção Nacional,Email Marketing,659.72,0,2014-05-15 17:03:35,2014-10-22 17:34:44
1562,376,Conectada Impacto Local,Redes Sociais,847.41,0,2020-08-21 06:23:03,2021-06-18 18:05:31
1563,37,Clássica Impacto Inovação,TV,333.19,0,2021-04-18 03:05:04,2021-08-10 10:42:54
1564,106,Viral Impacto Artística,Influenciadores,821.37,90,2014-11-26 20:10:17,2015-08-26 19:15:15
1565,96,Viral Promoção Local,Influenciadores,376.62,0,2020-05-29 08:53:44,2020-07-26 08:27:55
1566,378,Viral Impacto Inovação,Influenciadores,482.81,4,2019-07-13 08:17:41,2019-11-09 18:39:05
1567,429,Viral Promoção Clássica,Influenciadores,511.68,0,2019-10-09 09:46:48,2020-03-11 05:45:27
1568,103,Clássica Impacto Retro,TV,367.68,0,2017-04-10 01:24:17,2017-12-19 21:41:57
1569,552,Viral Impacto Artística,Influenciadores,333.1,0,2017-04-20 15:34:44,2017-10-18 21:33:37
1570,762,Clássica Campanha Urbana,TV,722.55,0,2022-09-05 12:16:49,2022-09-28 12:33:55
1571,606,Clássica Promoção Urbana,TV,375.39,75,2023-01-27 07:28:29,2023-09-24 20:47:45
1572,591,Viral Promoção Retro,Influenciadores,424.17,0,2016-12-16 01:50:42,2017-02-09 12:46:24
1573,15,Conectada Impacto Cultural,Redes Sociais,651.76,0,2018-06-18 00:26:48,2018-10-26 17:04:18
1574,19,Conectada Impacto Familiar,Redes Sociais,313.25,0,2016-05-07 23:51:36,2016-10-28 04:19:05
1575,553,Direta Campanha Gourmet,Email Marketing,339.58,0,2024-09-22 00:44:22,2025-04-16 01:16:28
1576,697,Conectada Impacto Inovação,Redes Sociais,695.7,0,2023-11-19 04:22:04,2024-06-01 17:44:32
1577,905,Alvo Promoção Nacional,Google Ads,679.65,86,2016-04-11 11:57:58,2016-10-17 20:04:36
1578,954,Conectada Impacto Gourmet,Redes Sociais,282.0,0,2016-05-16 21:21:35,2017-01-13 00:27:44
1579,439,Direta Campanha Desportiva,Email Marketing,282.29,34,2018-07-16 17:55:37,2019-02-11 18:28:05
1580,554,Alvo Impacto De Luxo,Google Ads,773.53,40,2015-07-21 11:26:42,2016-05-11 04:46:58
1581,735,Direta Campanha Gourmet,Email Marketing,402.52,80,2019-06-21 13:06:15,2019-10-09 18:39:43
1582,940,Conectada Promoção Urbana,Redes Sociais,418.36,47,2017-09-10 15:26:59,2018-02-06 15:07:16
1583,8,Direta Campanha Clássica,Email Marketing,774.64,0,2021-05-31 19:05:42,2021-07-11 21:10:01
1584,827,Direta Impacto Gourmet,Email Marketing,383.79,0,2024-02-05 22:32:59,2024-02-29 01:21:49
1585,770,Direta Campanha Clássica,Email Marketing,261.68,0,2024-12-03 05:54:26,2025-05-31 14:34:29
1586,832,Conectada Promoção Ecológica,Redes Sociais,723.95,0,2021-03-12 04:09:56,2021-07-02 09:25:24
1587,848,Alvo Promoção Ecológica,Google Ads,473.47,71,2017-09-12 14:40:38,2018-09-01 23:25:27
1588,457,Viral Campanha Contemporânea,Influenciadores,923.11,58,2024-02-03 07:16:19,2025-01-13 02:55:30
1589,686,Direta Campanha Fitness,Email Marketing,354.45,0,2017-10-22 10:40:23,2017-12-22 20:52:01
1590,813,Viral Promoção Local,Influenciadores,788.1,94,2024-03-27 08:32:03,2024-12-05 00:07:06
1591,468,Viral Campanha Clássica,Influenciadores,971.26,116,2016-03-06 07:43:35,2017-02-17 11:20:06
1592,761,Alvo Promoção Sustentável,Google Ads,389.93,0,2019-05-24 17:40:31,2020-01-19 02:04:56
1593,782,Conectada Promoção Desportiva,Redes Sociais,515.45,82,2017-12-02 09:59:04,2018-01-21 05:19:44
1594,94,Viral Campanha Tradicional,Influenciadores,952.79,0,2020-03-11 15:06:14,2020-07-10 19:31:27
1595,413,Viral Promoção Ecológica,Influenciadores,877.2,127,2015-12-06 23:15:12,2016-07-20 19:39:18
1596,963,Viral Campanha Familiar,Influenciadores,604.02,90,2019-01-25 08:41:21,2020-01-26 00:34:19
1597,144,Clássica Impacto Global,TV,611.75,0,2022-01-28 21:33:48,2022-05-09 19:52:38
1598,620,Viral Campanha Clássica,Influenciadores,241.12,0,2017-05-12 06:16:07,2018-03-17 10:05:59
1599,559,Clássica Impacto Tradicional,TV,680.44,9,2016-09-13 14:17:44,2017-05-02 15:26:00
1600,938,Viral Promoção Artística,Influenciadores,612.21,96,2016-11-26 08:57:19,2017-10-23 10:16:57
1601,747,Direta Campanha Contemporânea,Email Marketing,520.53,30,2020-05-14 08:14:17,2021-04-18 16:51:03
1602,594,Conectada Impacto Inovação,Redes Sociais,991.9,0,2023-09-17 00:51:15,2024-06-11 19:32:29
1603,2,Viral Campanha Inovação,Influenciadores,618.8,0,2022-03-01 10:41:45,2022-10-11 14:58:52
1604,132,Alvo Campanha Global,Google Ads,982.82,86,2021-09-09 05:25:16,2022-05-05 04:30:40
1605,493,Conectada Promoção Retro,Redes Sociais,958.1,128,2016-03-16 08:43:04,2016-08-23 13:05:13
1606,342,Viral Promoção Tradicional,Influenciadores,370.0,40,2023-03-15 18:06:30,2023-05-28 16:15:14
1607,868,Viral Promoção Inovação,Influenciadores,900.4,0,2024-11-21 07:19:58,2024-12-25 18:44:19
1608,118,Clássica Promoção De Luxo,TV,609.64,0,2024-10-24 13:50:22,2025-02-14 09:01:32
1609,102,Direta Campanha Vintage,Email Marketing,259.66,0,2014-03-07 20:30:54,2014-11-05 14:53:51
1610,847,Direta Campanha De Luxo,Email Marketing,955.47,0,2014-01-06 06:01:44,2014-02-18 14:38:46
1611,710,Conectada Promoção Digital,Redes Sociais,910.77,81,2021-01-21 07:17:39,2021-11-15 03:23:53
1612,53,Direta Impacto Clássica,Email Marketing,656.48,68,2021-04-26 03:22:24,2021-10-04 13:01:06
1613,876,Alvo Promoção Contemporânea,Google Ads,245.17,0,2016-07-21 21:52:38,2016-12-31 06:44:24
1614,646,Conectada Promoção Inovação,Redes Sociais,961.54,0,2015-07-29 05:43:08,2015-12-04 11:13:54
1615,430,Direta Campanha Fitness,Email Marketing,580.17,86,2023-07-25 18:02:09,2023-12-18 11:11:17
1616,855,Clássica Impacto Cultural,TV,963.02,9,2014-02-24 09:41:09,2014-11-03 18:03:23
1617,940,Clássica Campanha Cultural,TV,971.5,67,2017-05-21 17:01:28,2018-04-23 03:51:24
1618,680,Clássica Campanha Artística,TV,380.22,0,2014-08-19 10:16:35,2014-09-09 07:18:35
1619,694,Viral Impacto Desportiva,Influenciadores,381.35,180,2024-01-28 01:53:03,2025-01-25 09:08:23
1620,7,Conectada Campanha Urbana,Redes Sociais,708.35,0,2014-01-14 05:19:27,2014-09-21 04:43:25
1621,291,Clássica Promoção Digital,TV,441.05,160,2024-08-14 19:14:06,2024-12-30 07:16:42
1622,58,Conectada Impacto Tradicional,Redes Sociais,342.11,0,2023-02-21 14:50:21,2024-02-09 15:38:43
1623,693,Conectada Campanha Tecnológica,Redes Sociais,356.46,25,2022-03-31 23:19:45,2023-03-16 23:55:23
1624,1000,Alvo Impacto Tecnológica,Google Ads,703.3,33,2015-05-11 20:23:15,2015-12-01 14:59:18
1625,569,Conectada Campanha Gourmet,Redes Sociais,805.7,83,2015-07-24 21:50:44,2016-07-22 19:50:40
1626,666,Viral Impacto Fitness,Influenciadores,529.18,83,2022-10-05 03:58:38,2023-02-09 03:04:32
1627,61,Conectada Promoção Contemporânea,Redes Sociais,976.01,0,2021-08-25 18:09:57,2021-10-04 08:33:47
1628,889,Direta Impacto De Luxo,Email Marketing,765.43,0,2017-01-25 19:01:36,2017-05-26 11:45:37
1629,385,Direta Promoção Tradicional,Email Marketing,541.65,0,2024-04-04 13:49:04,2024-11-27 11:02:58
1630,614,Clássica Impacto Urbana,TV,529.86,0,2022-11-20 17:51:25,2023-07-14 04:58:29
1631,403,Direta Impacto Global,Email Marketing,656.59,107,2021-08-14 05:55:57,2022-06-23 15:35:22
1632,461,Direta Promoção Familiar,Email Marketing,990.25,137,2016-03-21 04:05:23,2016-08-29 16:43:04
1633,845,Alvo Promoção Sustentável,Google Ads,825.43,0,2022-12-23 12:02:28,2023-09-27 05:32:00
1634,84,Clássica Promoção Global,TV,326.02,12,2020-02-20 18:02:36,2020-10-17 16:33:48
1635,592,Viral Impacto Artística,Influenciadores,330.93,123,2018-07-24 22:04:35,2018-12-09 18:50:53
1636,523,Conectada Impacto Local,Redes Sociais,483.91,49,2014-05-24 07:47:08,2015-01-14 23:19:37
1637,399,Viral Impacto Familiar,Influenciadores,772.31,9,2020-05-18 09:26:59,2021-03-15 09:14:50
1638,895,Conectada Promoção Urbana,Redes Sociais,731.1,162,2015-03-16 20:12:02,2015-09-18 16:54:01
1639,771,Conectada Promoção Vintage,Redes Sociais,323.05,0,2021-07-04 22:07:44,2021-09-28 21:49:47
1640,520,Conectada Campanha Inovação,Redes Sociais,370.82,1,2023-05-02 08:49:17,2023-08-07 22:50:15
1641,352,Viral Campanha Cultural,Influenciadores,809.36,0,2015-02-10 02:17:39,2015-10-08 20:09:46
1642,546,Conectada Campanha Retro,Redes Sociais,859.49,0,2024-03-18 20:43:01,2024-04-08 16:01:26
1643,194,Viral Impacto Clássica,Influenciadores,397.99,75,2024-10-02 20:32:16,2024-11-21 23:31:29
1644,295,Conectada Campanha Cultural,Redes Sociais,971.94,99,2014-10-02 14:19:23,2015-07-16 13:08:49
1645,560,Direta Impacto Familiar,Email Marketing,848.51,121,2014-09-17 17:46:03,2015-07-03 14:55:27
1646,85,Direta Campanha Tecnológica,Email Marketing,539.28,0,2022-10-23 16:29:50,2023-02-12 21:03:05
1647,415,Viral Campanha Tecnológica,Influenciadores,970.91,0,2016-07-02 19:30:03,2016-08-06 06:54:03
1648,406,Conectada Campanha Ecológica,Redes Sociais,553.33,0,2014-03-03 22:53:25,2014-05-15 18:30:34
1649,953,Alvo Promoção Local,Google Ads,794.37,80,2022-10-27 12:04:33,2023-06-25 03:04:22
1650,122,Clássica Promoção Rural,TV,858.6,81,2020-02-29 23:19:52,2021-02-26 23:00:02
1651,342,Viral Impacto Contemporânea,Influenciadores,338.2,0,2022-02-17 15:34:57,2022-07-05 18:21:30
1652,486,Alvo Promoção Tradicional,Google Ads,473.09,0,2018-01-14 02:19:41,2018-11-21 18:28:51
1653,945,Viral Impacto Vintage,Influenciadores,634.22,82,2023-07-11 15:27:47,2023-11-29 14:49:55
1654,468,Clássica Impacto Rural,TV,428.69,0,2015-09-28 18:48:36,2015-11-20 14:51:48
1655,917,Alvo Campanha Rural,Google Ads,572.0,0,2021-07-02 10:31:41,2021-07-25 23:18:52
1656,184,Direta Campanha Artística,Email Marketing,887.12,76,2017-10-27 08:43:59,2018-05-11 19:19:08
1657,477,Alvo Impacto Clássica,Google Ads,619.92,0,2016-03-16 02:23:58,2016-07-13 23:22:47
1658,594,Conectada Promoção Clássica,Redes Sociais,763.36,114,2019-02-12 19:22:38,2019-10-07 11:45:34
1659,196,Direta Impacto Inovação,Email Marketing,365.24,47,2017-09-06 19:03:32,2018-08-24 09:52:21
1660,580,Alvo Campanha Artística,Google Ads,453.1,0,2022-09-16 14:52:27,2023-05-09 19:49:17
1661,621,Alvo Campanha Rural,Google Ads,639.17,0,2015-10-28 09:35:54,2016-03-07 04:15:35
1662,955,Clássica Impacto Cultural,TV,997.99,0,2017-11-09 08:21:57,2018-03-26 22:33:17
1663,716,Clássica Impacto Vintage,TV,314.95,0,2014-04-18 05:49:09,2014-05-19 02:17:49
1664,818,Alvo Impacto Global,Google Ads,365.19,16,2020-05-02 20:02:10,2021-04-07 03:32:46
1665,273,Clássica Campanha Artística,TV,572.69,24,2014-06-20 14:15:30,2015-06-19 00:44:23
1666,829,Alvo Impacto Local,Google Ads,553.45,0,2021-05-01 16:21:21,2022-01-17 15:25:40
1667,367,Alvo Promoção Familiar,Google Ads,875.22,14,2024-04-16 04:41:29,2024-08-24 00:22:14
1668,427,Clássica Campanha Digital,TV,489.32,0,2022-09-23 09:33:06,2023-05-05 15:06:17
1669,325,Alvo Campanha Sustentável,Google Ads,300.42,20,2021-08-23 18:03:34,2022-08-23 07:25:41
1670,669,Conectada Promoção De Luxo,Redes Sociais,946.19,127,2016-11-20 05:23:01,2017-06-02 05:23:18
1671,858,Direta Impacto De Luxo,Email Marketing,562.45,76,2017-04-13 15:30:09,2018-01-08 01:40:21
1672,474,Clássica Impacto Online,TV,910.36,71,2023-05-10 14:20:36,2023-07-17 10:18:42
1673,707,Conectada Promoção Tecnológica,Redes Sociais,752.14,0,2017-01-01 00:26:06,2017-10-25 18:09:10
1674,86,Direta Impacto Contemporânea,Email Marketing,381.61,0,2015-01-15 10:20:51,2015-03-13 17:02:57
1675,157,Clássica Campanha Global,TV,976.47,0,2023-10-12 03:49:42,2024-01-18 14:20:14
1676,70,Viral Campanha Nacional,Influenciadores,861.19,0,2014-12-05 01:19:37,2015-07-08 07:00:17
1677,496,Direta Impacto Ecológica,Email Marketing,409.35,47,2014-08-17 04:38:36,2015-05-03 04:40:28
1678,277,Clássica Impacto Cultural,TV,886.21,0,2020-01-10 06:40:03,2020-07-28 00:03:21
1679,509,Clássica Promoção Local,TV,844.51,153,2023-03-04 16:45:19,2024-01-15 16:27:19
1680,564,Alvo Impacto Familiar,Google Ads,260.67,0,2024-07-20 00:42:12,2024-09-12 17:47:50
1681,22,Direta Promoção Sustentável,Email Marketing,432.72,0,2017-07-20 06:07:56,2017-11-07 09:53:23
1682,140,Clássica Impacto Vintage,TV,444.28,0,2024-06-19 17:06:28,2025-02-17 15:55:22
1683,935,Clássica Promoção Artística,TV,325.11,0,2019-05-10 02:23:58,2019-07-01 03:51:46
1684,105,Conectada Promoção Desportiva,Redes Sociais,210.23,48,2017-07-09 05:26:57,2018-05-17 09:11:14
1685,780,Direta Promoção Urbana,Email Marketing,836.04,0,2015-07-15 04:38:15,2016-06-29 22:17:34
1686,465,Clássica Promoção Sustentável,TV,489.17,0,2019-03-25 01:47:32,2019-04-25 13:53:36
1687,788,Conectada Campanha Ecológica,Redes Sociais,350.56,155,2014-04-28 22:17:51,2015-04-12 11:51:53
1688,420,Direta Campanha Inovação,Email Marketing,806.77,44,2015-08-30 13:39:30,2016-02-04 09:26:51
1689,585,Conectada Promoção Vintage,Redes Sociais,777.14,10,2015-04-06 03:07:17,2015-09-18 11:54:37
1690,431,Viral Campanha Tecnológica,Influenciadores,592.89,2,2023-01-25 21:35:47,2023-04-18 00:58:48
1691,97,Viral Campanha Online,Influenciadores,362.04,143,2020-06-28 02:26:22,2021-05-22 23:03:48
1692,25,Direta Promoção Nacional,Email Marketing,619.71,18,2020-06-16 20:04:56,2020-12-12 00:30:26
1693,677,Conectada Impacto Familiar,Redes Sociais,798.96,0,2019-07-02 19:32:56,2019-12-19 02:14:29
1694,329,Viral Impacto Vintage,Influenciadores,431.68,0,2023-04-27 16:06:24,2023-06-19 05:16:53
1695,552,Conectada Impacto Cultural,Redes Sociais,922.08,0,2024-12-22 04:33:00,2025-01-08 18:53:28
1696,707,Viral Impacto Nacional,Influenciadores,981.04,0,2023-03-13 07:28:15,2023-05-09 09:16:42
1697,359,Direta Promoção Tecnológica,Email Marketing,267.2,5,2024-08-18 02:22:52,2025-05-29 19:50:56
1698,21,Direta Campanha Rural,Email Marketing,927.35,0,2015-05-05 09:30:09,2015-12-25 12:46:26
1699,290,Direta Promoção Rural,Email Marketing,702.23,0,2024-03-21 04:29:38,2024-04-21 14:16:40
1700,325,Alvo Promoção Cultural,Google Ads,312.41,0,2021-12-16 06:16:22,2022-05-04 03:03:18
1701,149,Alvo Campanha Artística,Google Ads,748.63,15,2021-05-17 16:55:39,2022-04-01 15:49:35
1702,8,Clássica Campanha Local,TV,963.28,85,2015-11-07 00:42:23,2016-07-09 05:01:36
1703,330,Alvo Campanha Nacional,Google Ads,940.33,0,2016-05-24 10:05:53,2017-05-13 20:03:12
1704,932,Viral Impacto Vintage,Influenciadores,732.7,28,2015-06-21 11:41:21,2016-05-10 16:10:30
1705,629,Viral Campanha Contemporânea,Influenciadores,708.26,77,2016-05-19 15:49:47,2017-05-15 04:16:57
1706,968,Alvo Campanha Artística,Google Ads,550.37,0,2020-05-15 09:02:15,2020-09-06 02:09:28
1707,546,Viral Promoção Digital,Influenciadores,276.5,77,2014-04-22 12:43:26,2015-02-12 02:40:46
1708,101,Conectada Impacto Inovação,Redes Sociais,202.74,0,2015-04-16 10:33:00,2015-05-23 03:07:21
1709,87,Clássica Impacto Desportiva,TV,243.6,70,2014-04-15 02:26:51,2015-02-19 15:36:21
1710,30,Clássica Impacto Desportiva,TV,551.88,120,2023-12-10 15:21:23,2024-06-20 03:48:59
1711,930,Direta Impacto Contemporânea,Email Marketing,351.6,0,2015-10-15 16:18:52,2015-12-07 08:18:38
1712,880,Alvo Impacto Familiar,Google Ads,756.31,0,2017-11-05 14:54:38,2018-03-19 23:50:19
1713,156,Viral Campanha Contemporânea,Influenciadores,672.12,0,2018-03-08 11:40:44,2018-07-21 08:32:01
1714,16,Clássica Promoção Online,TV,577.21,0,2023-04-26 22:04:05,2024-04-15 10:45:00
1715,207,Clássica Impacto Urbana,TV,829.22,55,2015-06-19 08:03:27,2015-09-29 18:41:23
1716,197,Viral Impacto Nacional,Influenciadores,353.24,84,2022-01-22 13:44:22,2022-09-07 02:39:55
1717,142,Viral Impacto Tecnológica,Influenciadores,735.2,88,2022-10-01 03:39:28,2023-01-21 18:39:36
1718,911,Alvo Promoção Vintage,Google Ads,664.98,0,2016-03-14 04:44:11,2016-05-19 11:59:23
1719,433,Direta Promoção Clássica,Email Marketing,963.8,0,2015-06-12 11:32:20,2015-07-10 18:18:32
1720,846,Direta Promoção Tecnológica,Email Marketing,871.99,121,2018-08-07 01:24:31,2019-01-30 13:27:46
1721,192,Direta Promoção Tradicional,Email Marketing,248.61,87,2019-03-07 07:07:53,2019-10-16 19:47:14
1722,408,Direta Campanha Urbana,Email Marketing,620.7,0,2022-03-07 15:06:58,2022-08-08 19:45:07
1723,30,Conectada Promoção Fitness,Redes Sociais,435.15,0,2024-01-13 09:08:09,2024-03-16 23:58:36
1724,655,Viral Impacto Gourmet,Influenciadores,688.08,0,2016-12-27 04:54:01,2017-02-08 23:18:44
1725,959,Direta Impacto Inovação,Email Marketing,462.16,46,2022-09-21 12:16:27,2023-01-19 08:46:20
1726,608,Clássica Impacto Contemporânea,TV,268.46,0,2014-10-26 02:23:55,2014-12-14 02:21:05
1727,8,Conectada Campanha Artística,Redes Sociais,764.2,2,2019-12-25 11:44:25,2020-10-03 09:06:58
1728,750,Direta Campanha Contemporânea,Email Marketing,484.99,343,2016-09-14 00:21:26,2017-08-26 14:14:19
1729,181,Viral Promoção Digital,Influenciadores,670.31,0,2019-09-18 17:40:57,2020-08-17 18:36:15
1730,912,Alvo Campanha Desportiva,Google Ads,456.56,0,2019-10-31 14:28:39,2020-08-24 11:55:23
1731,525,Alvo Promoção Urbana,Google Ads,786.85,0,2022-05-03 15:03:54,2022-07-03 16:28:13
1732,618,Direta Promoção Nacional,Email Marketing,360.52,84,2018-08-13 10:57:08,2019-06-25 17:35:57
1733,401,Conectada Promoção Rural,Redes Sociais,295.47,80,2018-10-08 11:27:47,2019-08-13 08:15:01
1734,619,Direta Promoção Gourmet,Email Marketing,306.91,0,2018-09-22 12:58:21,2018-10-26 20:42:29
1735,465,Clássica Impacto Retro,TV,261.63,185,2016-08-21 13:40:26,2016-10-07 19:07:48
1736,811,Conectada Promoção Retro,Redes Sociais,678.91,30,2020-12-15 17:30:46,2021-02-24 17:13:35
1737,897,Alvo Impacto Tecnológica,Google Ads,423.32,0,2016-04-11 16:27:05,2016-08-06 18:45:16
1738,540,Alvo Promoção Digital,Google Ads,867.28,39,2020-05-09 10:26:12,2021-05-03 10:00:08
1739,342,Viral Impacto Clássica,Influenciadores,243.34,103,2018-09-18 16:55:33,2019-09-12 13:01:56
1740,632,Conectada Campanha Cultural,Redes Sociais,330.91,195,2022-06-07 08:09:23,2023-04-23 15:29:39
1741,835,Direta Campanha Desportiva,Email Marketing,483.3,49,2017-01-24 15:16:26,2017-09-25 14:48:07
1742,490,Viral Impacto Familiar,Influenciadores,534.5,0,2023-09-18 13:23:00,2024-07-01 16:50:46
1743,409,Clássica Promoção Local,TV,238.66,0,2018-09-11 02:07:25,2018-10-07 06:40:29
1744,931,Direta Promoção Fitness,Email Marketing,421.79,81,2014-09-25 14:56:10,2014-11-11 10:22:22
1745,671,Conectada Promoção Gourmet,Redes Sociais,360.97,0,2017-06-12 22:23:02,2017-10-05 16:22:51
1746,974,Alvo Campanha Familiar,Google Ads,284.69,0,2017-08-16 20:29:04,2018-01-11 12:59:02
1747,881,Viral Campanha Clássica,Influenciadores,521.69,36,2023-11-27 22:20:20,2024-07-16 05:50:11
1748,464,Clássica Promoção Tecnológica,TV,408.58,0,2021-07-06 18:15:29,2021-12-25 15:47:50
1749,361,Viral Impacto Desportiva,Influenciadores,867.99,17,2016-10-22 06:34:55,2017-02-23 14:03:06
1750,244,Clássica Campanha Cultural,TV,842.82,8,2022-08-16 04:35:08,2023-05-21 15:41:19
1751,486,Clássica Campanha Online,TV,336.57,0,2023-10-28 10:46:01,2023-11-25 19:04:58
1752,668,Viral Impacto Local,Influenciadores,916.36,0,2018-07-15 21:20:43,2018-10-18 20:32:10
1753,540,Conectada Campanha Artística,Redes Sociais,929.18,35,2018-02-27 03:24:14,2018-05-27 19:38:18
1754,676,Conectada Campanha Familiar,Redes Sociais,812.84,96,2020-03-05 14:32:18,2020-09-07 09:07:33
1755,692,Clássica Promoção Inovação,TV,638.21,0,2018-07-11 22:20:44,2018-09-29 11:59:50
1756,658,Viral Campanha Artística,Influenciadores,880.96,0,2018-09-01 12:19:06,2018-10-05 23:02:01
